User_ID,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
16131760,50,175,82,15,103,40.6,98
11830359,62,167,65,11,97,39.9,63
18868750,52,165,65,19,105,40.4,121
16351781,36,168,69,26,104,41.1,154
11137896,62,185,92,11,87,39.8,54
17903350,35,195,93,23,105,40.8,146
19948455,24,173,75,28,106,40.7,157
13564712,24,167,62,4,90,38.9,17
16402633,21,164,62,22,98,40.6,113
19821971,22,192,92,14,93,40.5,55
13635471,75,181,82,27,111,41.1,242
12503559,34,175,76,15,92,40.3,60
19809825,53,172,69,16,97,40.3,88
16640058,29,164,62,27,107,40.9,168
14253043,53,185,88,3,84,38.4,12
16127373,69,168,68,5,80,39.2,18
14156246,27,184,87,3,81,38.6,7
10221203,35,164,61,16,90,40.1,72
12894611,28,176,68,2,86,38.1,8
16341594,57,199,105,15,90,40.1,81
16961922,36,161,58,17,90,40.2,78
13738449,20,186,84,22,93,40.5,80
15852192,29,164,60,9,92,40.3,42
18704946,31,156,57,26,104,40.6,156
19655896,40,168,68,8,85,39.2,32
19137721,78,165,64,24,97,40.7,144
13906871,41,169,62,9,85,40,37
18550536,56,178,81,13,101,39.7,85
18490494,60,153,57,16,99,40.4,96
10641963,25,151,53,21,92,40.6,98
18628463,26,194,91,7,87,39.5,22
15038050,26,177,68,10,88,40,41
12343245,34,166,68,14,84,39.9,53
13573959,37,176,79,29,105,40.6,178
15353081,21,160,56,28,100,40.8,152
16551232,63,183,80,28,111,41.2,233
10650922,58,174,69,28,117,40.8,216
12969259,67,155,53,11,88,39.9,55
15068217,30,183,81,10,90,39.5,42
13400177,34,182,87,14,101,39.9,78
19189671,71,193,98,17,94,40.3,111
10302267,26,162,55,21,103,40.6,123
14799396,59,196,93,25,98,40.7,162
16047818,20,161,63,28,114,40.8,190
17689142,25,171,63,18,94,40.1,85
13715750,71,193,100,29,104,41.5,235
11821235,75,176,77,20,95,40.4,129
11828885,53,196,100,26,114,40.7,227
17941024,26,164,58,18,98,40.4,95
19038875,33,188,91,29,113,40.8,215
16369713,21,190,93,6,80,39.3,11
16707201,52,161,62,2,81,37.7,8
16307901,45,207,114,16,105,40.3,117
14221880,51,174,80,18,82,40.4,61
12733084,32,189,88,4,75,38.8,6
15152766,50,183,82,27,110,40.8,205
16946720,65,162,66,19,105,40.4,137
13143339,23,183,75,9,85,39.9,32
15850785,36,168,63,16,99,39.9,88
14211921,43,197,96,4,90,38.9,18
16521878,33,153,51,14,102,40.2,83
12981069,30,146,52,13,95,39.9,66
12029954,20,191,97,21,92,40.4,79
15313091,42,197,100,14,95,40.3,75
14852791,22,189,88,14,96,39.9,60
12353048,26,151,51,7,83,39.6,26
17163975,25,177,75,10,96,39.7,41
13612208,76,190,89,22,97,40.4,155
19133814,70,164,62,23,94,40.9,128
14557362,25,180,72,23,100,40.9,121
18082650,50,176,70,17,103,40.7,103
11815801,50,173,73,8,85,39.9,33
17910631,39,174,78,13,102,40.2,75
10470649,28,157,57,25,110,41,165
15046923,43,159,65,27,106,41.1,171
11410828,72,186,94,9,88,39.9,50
17599089,22,163,60,12,86,39.5,47
10429108,66,173,75,25,98,40.5,143
11005219,28,166,63,22,114,40,153
11351244,37,196,102,26,104,40.4,169
15173621,20,179,85,5,80,39.3,8
14376882,69,168,67,26,104,40.9,170
16555628,42,167,62,11,77,39.7,36
13277609,22,181,85,28,112,40.4,185
12434756,42,160,56,22,100,40.6,127
12195790,29,163,62,13,96,39.7,66
15874723,51,185,85,24,102,40.4,156
12196897,24,196,94,22,99,40.6,109
18708175,39,185,86,27,107,40.6,181
17322643,28,168,70,17,96,40.4,84
17654776,36,181,80,18,98,40.3,92
19114290,70,182,83,17,96,40.2,110
10838690,33,186,84,14,94,40.1,62
10758422,48,173,75,9,93,39.6,43
19958832,26,166,61,26,99,40.8,139
17928104,78,182,79,7,84,39.4,31
14133087,77,178,80,11,90,40.1,64
19649047,31,197,87,19,96,40.2,90
19373741,32,190,82,23,98,40.5,113
10242244,60,181,87,28,106,41,212
16222538,77,162,58,4,91,39,22
16260005,38,193,91,21,102,40.6,126
18145797,45,180,80,7,77,39.6,16
12671742,34,176,73,21,103,40.2,120
16246858,37,152,52,7,89,39.2,32
16004418,55,200,100,23,109,40.6,186
10891483,75,171,72,17,92,40.6,90
12439651,22,184,87,27,103,40.8,143
10955840,60,177,81,8,85,39.7,33
17685425,22,189,89,13,91,40.2,46
17559247,35,193,90,23,97,40.7,117
18989685,47,185,91,9,88,39.4,39
15182901,30,182,82,11,85,39.6,32
12787102,72,170,73,16,104,40.5,104
12459992,58,199,105,8,95,39.7,50
15500840,20,206,95,17,86,40.5,48
18358993,69,180,86,12,97,40.3,80
13201153,29,181,83,20,109,40.7,129
13746796,29,152,55,14,105,39.9,85
16545808,25,160,55,21,93,40.5,100
13777887,22,188,93,26,112,40.8,177
13619806,34,172,76,4,89,38.7,14
15263761,34,147,52,27,113,40.7,191
11071657,77,190,94,18,98,40.5,132
15884105,32,185,81,19,102,40.4,105
18634285,37,163,60,17,91,40.7,80
12622838,32,186,83,8,92,39.1,32
12334746,42,204,105,13,91,40.2,63
18207865,71,166,63,25,100,40.7,155
19514398,26,197,101,7,87,39.3,24
17394277,47,176,67,4,87,38.6,17
11967201,21,169,74,22,105,40.4,116
16501898,74,178,87,4,74,38.9,14
11981903,39,171,76,26,106,40.4,165
14177765,35,187,94,18,105,40.5,115
10129283,63,161,61,11,91,40.4,56
19506708,51,189,88,16,101,40,103
17519385,49,177,70,26,110,40.7,176
13042558,71,180,89,6,96,39.2,40
19051790,20,172,73,6,84,39.4,12
15537129,27,201,104,10,90,39.6,40
16707075,56,186,96,6,86,39.6,27
18837518,36,195,94,11,89,39.5,44
18581496,27,170,66,24,103,40.8,137
12679405,28,187,88,4,77,38.5,7
18361198,49,169,62,27,101,40.6,160
12884027,45,184,91,17,95,40.4,90
10256991,26,189,90,10,87,39.6,31
15182775,24,169,77,18,105,39.9,99
16358201,29,160,55,5,85,39.3,20
19873068,52,182,86,28,104,40.3,193
15072997,47,177,81,6,89,39.6,26
13087308,63,155,60,30,109,40.8,212
14215830,44,160,61,1,79,37.8,4
13708815,43,157,60,28,110,40.9,191
13119681,63,179,73,20,95,40.3,108
17646217,59,193,91,2,80,38.3,7
18555348,73,194,100,17,96,40.2,119
10618260,31,176,72,4,86,39.1,11
12044547,76,144,47,4,88,38.9,21
15204596,42,185,85,24,112,40.6,182
11270418,23,169,67,13,86,39.8,49
13583410,38,194,101,18,95,40.4,93
19866323,46,161,60,22,96,40.5,118
15007113,20,159,55,11,95,40.1,54
18752620,30,159,56,13,98,40,70
18053386,79,170,76,24,108,40.6,206
16075398,36,180,72,15,105,40.1,90
16601846,35,180,84,23,106,40.6,145
13447011,45,164,64,17,92,40.3,83
18400602,69,160,61,2,81,38.4,8
15212726,63,170,70,20,97,40.6,113
11877426,65,156,58,8,87,39.3,38
10465340,66,179,72,23,115,40.3,175
14938136,23,189,87,16,99,40.4,76
14307644,37,171,66,10,88,39.9,43
14494930,32,209,110,15,94,40.2,74
11935759,50,153,52,10,90,39.7,49
10942964,46,172,75,18,94,40.3,87
14197134,45,159,53,22,97,40.5,122
19214945,64,170,67,2,90,37.9,10
17863290,62,183,89,1,83,37.7,4
15226648,54,163,67,2,80,38.2,7
13679881,47,191,95,4,80,39.1,13
10480790,52,173,83,18,95,40.5,98
14844059,25,180,78,25,109,40.5,154
10532715,57,160,61,25,104,40.7,160
15929303,45,186,83,10,95,39.8,51
12249672,32,185,89,4,88,38.6,14
16037729,21,188,94,21,105,40.3,120
13443145,62,167,67,28,113,40.7,207
11847644,36,168,66,9,93,39.6,43
14793975,26,167,66,20,94,40.1,95
16386779,32,173,67,14,96,39.9,70
11739912,32,188,93,16,110,40.1,112
11824994,46,161,63,23,99,40.5,130
13075573,21,181,85,4,77,39,5
10691755,21,181,76,17,100,39.9,78
16995942,32,205,101,28,110,40.8,200
12393367,35,184,79,21,102,40.4,117
18854916,47,166,64,27,114,40.8,196
11363276,41,166,62,14,94,40.3,71
13319602,22,196,97,19,100,40.4,96
18229097,53,179,89,8,92,39.7,41
14821297,67,171,70,10,86,39.8,45
13690001,44,184,81,19,104,40.4,121
13804537,27,167,65,29,113,41.1,197
14658576,28,154,49,9,85,39.8,36
17448961,77,160,61,5,85,39,24
19642041,20,156,51,2,85,37.9,8
17674330,39,182,87,8,85,39.3,27
19649571,36,139,47,29,112,41.2,206
10540049,39,190,93,28,106,40.7,188
12403581,72,187,91,4,80,38.9,17
18823911,70,160,66,23,105,40.4,154
17714664,51,184,82,7,86,39.5,28
18313041,25,162,62,15,92,40.1,68
11254410,51,166,61,16,99,40.4,92
10620384,29,162,65,11,99,39.9,59
19669134,30,184,79,16,90,39.9,57
10842365,22,176,72,26,104,41,133
15694038,60,162,61,12,86,39.9,54
12836534,36,160,62,8,82,39.6,29
12079729,27,177,68,17,100,40.3,91
14510801,45,177,77,3,82,38.5,9
10117815,30,186,86,27,108,41.1,173
12990331,36,146,48,5,86,38.9,21
17625048,64,166,66,27,112,40.9,198
14888086,47,183,85,24,98,40.7,137
11466350,52,168,65,1,85,37.9,4
10045428,75,166,68,12,90,40.1,62
18409171,30,167,64,7,91,39.5,32
13815980,67,146,53,13,90,40.3,68
14553835,61,166,64,21,106,40.4,140
16103951,38,189,90,22,109,40.7,155
16399259,28,169,64,13,94,39.8,62
18355557,20,172,72,16,102,40,76
19698334,30,172,68,9,89,39.8,38
11446875,63,161,61,13,92,40.1,68
19893884,59,178,71,23,113,40.5,167
13556436,26,163,61,17,97,40.2,87
18852038,36,175,68,18,89,40.2,78
17325373,36,160,63,3,78,38.3,10
13131631,58,163,64,6,90,39.1,29
16297888,64,209,107,23,111,40.7,206
18868699,20,168,67,15,101,40.2,67
18618513,20,185,82,15,102,40.2,74
14350099,40,175,73,20,97,40.5,99
16445981,71,161,65,10,93,39.9,54
19121845,22,189,85,5,83,38.8,11
17345149,70,174,76,6,88,38.7,28
19413220,23,169,68,8,83,39.9,28
15297308,74,169,76,9,85,39.8,44
19615106,62,155,61,14,90,40.2,66
16498113,24,144,49,28,110,40.4,186
14178346,55,179,87,3,80,38.6,10
18415031,64,181,82,26,94,40.9,152
10282425,46,199,96,6,95,39.4,33
15539547,25,147,47,25,108,40.5,162
12608076,32,153,56,1,68,38.2,2
13613419,52,159,59,11,96,40.1,60
16698154,42,160,60,29,109,40.9,194
10263534,63,163,60,19,98,40.2,112
16412881,76,190,94,8,95,39.4,55
13753429,45,188,87,5,89,39.4,21
14410095,66,173,71,9,92,39.9,46
18926027,58,195,103,22,99,40.4,149
18992306,45,163,61,17,100,40.4,98
14823387,31,153,60,26,100,40.7,144
11986086,70,183,82,17,101,40.3,103
12379970,36,175,70,18,98,40.2,95
10440868,22,185,83,11,86,40,29
18159834,21,163,61,11,93,39.7,51
18172386,46,152,56,18,102,40.1,109
16254200,52,161,65,28,103,40.5,172
19334604,50,174,79,12,88,39.4,51
14948082,31,185,86,9,83,39.9,24
17732716,35,165,62,6,85,39.1,24
12149898,73,178,78,29,115,40.9,221
11626810,21,176,82,25,100,41,117
15672166,58,155,60,11,100,39.9,66
12728427,46,162,59,30,106,40.9,194
16105371,24,159,55,5,89,39.4,22
17655479,32,170,66,17,97,40.5,88
10041638,26,184,85,17,96,40.4,75
16160627,66,171,70,13,96,40.3,73
16930669,46,189,97,23,111,40.5,181
10654578,22,185,83,12,85,40.1,30
18907805,53,167,68,27,117,40.8,206
15361484,22,180,84,28,111,40.7,180
19604069,64,203,109,11,102,39.6,84
16919031,27,184,87,8,93,39.9,32
13410650,45,157,60,27,110,40.6,185
16973131,65,191,91,29,105,41,225
19363563,56,185,91,23,102,40.5,158
19897784,48,182,88,17,102,40.4,109
19351353,35,183,79,13,90,40,49
15701879,36,191,94,20,101,40.8,117
16485564,42,145,49,7,90,39.6,34
16029747,76,187,93,16,90,40.5,77
11741754,76,172,68,14,95,39.9,80
11158106,30,186,87,9,96,39.5,42
12518645,39,135,43,12,91,39.9,59
11501635,74,195,97,8,94,39.5,53
11606936,46,162,59,20,99,40.4,114
14675041,20,165,65,7,83,39.3,24
12962024,27,133,38,4,86,39.1,17
19537083,39,188,90,26,117,41,216
16959962,21,169,69,25,102,40.5,118
15335973,27,156,52,7,85,39.2,28
15315521,38,159,61,7,87,39.5,30
18567239,43,176,76,14,88,40.2,53
17552591,20,165,64,21,107,40.7,127
14026831,25,180,84,17,96,40.1,74
16146176,34,164,60,6,81,39,21
19675842,50,200,100,20,94,40.8,112
14205544,35,192,92,2,82,38.5,6
11547850,21,184,86,30,106,40.7,171
16457287,44,164,63,24,105,40.7,150
10348595,36,184,73,23,107,40.8,142
17964837,71,181,88,22,107,40.5,182
19777992,42,161,57,6,81,39.4,22
15052652,32,179,81,26,97,40.5,123
12807623,54,175,74,14,96,39.6,75
11679908,52,185,88,15,93,40.1,79
10860261,21,161,60,3,85,38.6,11
10279799,49,172,75,14,100,40,82
13253367,20,176,81,14,92,40.2,48
13411004,76,151,58,5,88,39.2,25
12723549,63,158,58,28,107,40.7,193
19160156,43,175,73,5,83,39.2,19
15550020,75,165,68,17,97,40.7,100
18309037,53,173,75,18,93,40.5,91
16435957,43,194,98,27,104,41,181
14583513,20,192,94,20,103,40.6,107
11499460,56,167,61,4,83,38.7,17
17485167,47,167,63,21,101,40.6,124
17496189,73,177,73,16,91,40,82
13645229,56,179,75,15,90,40.3,71
18395403,71,201,102,19,99,40.3,140
17994890,55,191,89,9,91,39.6,46
15653313,53,194,97,19,105,40.3,139
18180011,69,194,92,22,107,40.5,182
19885025,49,163,62,30,100,41.2,175
11453596,22,174,66,11,89,40.2,45
19397286,23,167,64,20,96,40.3,98
18869091,53,179,78,6,89,39.5,27
17640621,49,201,105,21,102,40.7,144
15360654,46,187,83,19,100,40.5,112
18491708,24,180,83,10,89,40,32
17003105,53,182,75,19,102,40.3,113
15583954,48,181,72,6,89,39.4,27
18349868,45,182,88,14,95,39.8,73
12925052,29,152,53,7,87,38.9,29
11978134,48,151,48,21,105,40.6,137
13888825,68,158,59,4,91,38.9,21
11022237,25,156,49,21,98,40.3,113
19855775,34,165,66,26,115,40.8,185
17430401,46,194,88,1,80,37.6,3
15264106,29,174,76,25,97,40.5,112
15356645,37,157,55,19,100,40.7,109
17462135,48,188,86,11,91,39.6,52
18953361,36,187,92,12,86,40,42
19796584,54,166,68,12,94,40.1,62
17035411,28,200,106,6,94,39.5,28
16412255,40,209,116,4,86,39.1,17
15183743,31,175,73,10,87,39.3,40
15944842,29,196,92,20,92,40.6,82
11334345,76,153,55,14,93,40,79
14468018,31,170,64,26,98,40.6,137
13395695,21,174,63,1,84,38,4
17461500,32,179,78,12,88,39.7,40
14314908,25,196,102,14,87,39.9,47
10013063,71,153,56,11,94,40,62
14627731,68,159,59,5,87,39.4,24
19121162,59,178,83,5,90,39.2,25
15841396,46,187,89,29,105,40.8,197
11260824,23,161,56,7,85,39.7,27
10420609,25,197,99,12,92,39.8,49
12774794,38,168,66,2,78,38.5,6
13839615,24,189,97,18,99,40.5,90
17396881,67,163,67,15,99,40.4,90
16968340,20,173,69,1,84,37.9,4
17647110,53,151,49,27,105,41,179
12887644,54,159,65,22,102,40.6,134
17120460,54,169,62,22,103,40.5,137
19864027,50,160,60,14,103,40.2,87
15867483,22,169,66,6,83,38.9,21
11063709,33,210,117,25,112,40.7,196
12076343,52,177,77,23,99,40.4,136
14081271,48,159,62,21,100,40.5,122
12624213,48,153,55,29,115,40.8,218
19599306,78,183,83,10,93,40,64
14291828,46,189,89,20,95,40.5,106
17556356,77,172,74,15,96,40.3,86
14931366,34,161,62,1,80,37.4,3
10596134,42,153,58,3,78,38.6,10
12373545,42,147,50,18,99,40.5,104
15408307,28,160,60,16,94,40,77
16851416,77,169,65,29,106,40.9,201
15520376,36,192,98,24,105,40.8,156
19070128,26,186,90,15,96,40.2,68
16727533,74,189,96,27,110,41.1,245
18207331,25,154,59,3,90,38.6,13
19975231,41,155,55,17,92,40.5,84
14468959,56,180,85,19,107,40.5,143
15705621,55,167,65,25,105,40.5,161
16072528,70,169,77,3,80,38.7,12
18181583,29,141,48,13,82,39.7,49
18208490,66,153,55,26,111,40.7,192
13219901,49,180,83,21,94,40.6,108
17360887,61,151,55,11,90,39.3,56
17322568,35,178,72,13,91,40.1,58
19117769,67,147,55,19,102,40.5,123
13831255,49,190,97,4,88,39.1,18
14183421,36,176,75,20,103,40.3,114
13992137,75,155,61,21,107,40.6,148
11156825,36,161,63,13,92,40.3,61
12683983,60,151,54,7,84,39.7,31
15951892,39,198,100,22,94,40.7,111
16467938,20,150,49,6,89,39.2,26
14001036,48,180,71,14,91,40.2,66
10100218,57,170,72,26,103,40.3,160
16853258,32,172,71,15,86,40.3,59
18954962,63,160,57,8,90,39.4,41
14902879,79,160,60,16,96,40.2,95
19290831,29,170,68,8,87,39.7,32
11290346,55,191,84,9,89,39.3,40
18281524,31,177,78,19,95,40.6,82
13255460,23,165,66,24,102,40.6,133
17117423,49,175,70,17,101,40.5,99
13008027,41,178,74,8,80,39.7,20
13168347,37,151,51,30,115,40.9,221
10596182,26,176,73,24,104,40.5,137
18442785,50,174,76,25,107,40.9,175
18388946,20,176,73,2,84,38.3,4
14174816,77,178,73,9,84,39.8,40
12475002,21,193,97,19,98,40.3,90
11631170,22,174,73,20,103,40.4,110
16565434,46,193,98,1,79,37.8,3
18534554,29,172,71,4,86,38.8,15
10119545,33,158,61,21,107,40.8,132
11602373,28,164,59,9,90,39.5,40
19965344,27,189,82,6,84,39.3,15
10800093,54,189,89,15,99,40.2,94
12035754,46,166,68,6,79,39.1,15
12751806,33,156,60,23,101,40.8,131
17293850,34,157,61,27,106,41.1,168
16403380,24,157,56,11,95,40,54
11109935,38,172,75,12,95,40.1,55
17883984,69,166,64,24,107,41,166
19801062,38,177,82,6,86,39.4,20
18309914,68,187,91,16,98,40.3,110
15994732,52,172,73,16,92,40.3,78
15928744,29,190,93,11,92,39.7,45
19454464,27,190,98,24,105,40,146
18402770,26,169,61,6,87,39.3,24
19886698,22,188,83,28,113,40.7,188
18422455,27,185,85,9,86,39.6,26
11080559,28,161,59,13,88,40,55
18314931,73,153,56,9,84,39.7,42
12390384,70,191,96,17,99,40.2,123
18253763,52,184,85,6,89,39.2,28
19209157,29,177,79,8,86,39.5,23
16658399,33,191,96,6,91,39.1,25
17570264,39,151,56,17,107,40.2,110
15090204,61,167,63,10,93,39.9,53
13799553,23,176,66,10,95,39.8,48
15302724,71,182,91,9,92,39.7,55
19667020,67,159,61,8,86,39.3,37
19430256,54,177,75,10,91,39.7,48
18251057,26,164,55,1,80,37.5,3
12377443,39,158,54,26,94,40.7,133
11575729,71,158,59,23,110,41,169
14774225,78,165,66,20,107,40.6,141
18704438,78,172,74,28,103,41,216
17775419,49,203,102,17,93,40.4,92
16846218,38,162,64,20,98,40.3,96
18041213,65,166,67,13,96,40.2,73
14296711,55,165,67,11,97,40.1,61
17341291,33,194,101,7,76,39.8,14
19899222,38,184,80,5,88,39,18
17433336,53,175,73,14,94,40,72
15514154,26,181,73,24,104,40.6,137
10587584,27,206,106,13,89,40.1,50
17960278,21,183,83,3,73,38.7,2
17623344,30,206,106,6,92,39.2,27
16649833,79,184,87,24,104,40.6,197
15762100,20,182,81,3,89,38.4,9
11537400,49,168,70,15,98,39.9,83
12409627,71,175,82,18,89,40.4,98
10831217,71,176,72,11,92,39.4,57
19623925,24,169,62,14,98,40.3,72
17990752,37,190,92,25,119,41,214
19590553,32,191,95,3,79,38.5,7
10496798,47,193,99,17,92,40.4,87
16924538,30,148,46,29,111,40.8,200
10612174,78,174,71,6,86,39.2,28
16193258,37,190,88,13,97,39.8,67
11459632,36,163,62,24,105,40.8,147
15534088,49,189,88,21,92,40.4,104
13592683,22,166,63,26,109,40.6,164
18510665,50,165,61,12,91,40.4,59
16869419,31,163,59,16,90,40.5,72
12072680,76,138,45,23,95,40.7,138
18639904,50,159,55,12,85,39.9,52
14365744,26,157,54,19,97,40.6,99
19919968,30,177,82,24,103,40.6,134
16642178,25,190,91,24,116,40.5,180
12316929,26,170,63,9,88,39.8,37
18293939,25,206,111,3,91,38.8,12
18505270,61,162,63,14,96,40.2,78
16470426,67,184,88,26,106,41,207
19791672,55,174,70,3,89,38.6,13
17444981,26,160,54,26,113,40.9,180
10077039,34,156,56,17,93,40.3,83
15968077,33,161,60,8,95,39.5,40
14535455,21,172,58,1,79,37.5,3
15189896,62,174,70,10,97,39.6,56
15020453,46,161,59,14,101,40.2,83
14986208,67,169,72,18,103,40.7,114
16584377,24,144,46,8,90,39.4,36
18907274,79,153,56,22,98,40.7,137
19159747,63,160,63,8,90,39.3,40
12464728,52,203,104,7,91,39.4,37
16497640,42,165,65,3,79,38.6,10
10937927,59,169,65,25,112,40.6,181
12442911,71,149,49,9,90,39.7,48
11720150,31,161,67,4,79,38.7,13
15030348,44,176,71,3,85,38.7,12
14342459,20,173,70,16,92,40.4,70
12552364,28,189,87,10,85,39.9,29
16933675,48,150,53,17,93,40.4,88
18515268,20,190,88,13,84,40.3,31
10241958,35,173,73,26,101,40.8,144
19182446,62,160,64,7,80,39.4,27
11380403,35,178,69,15,89,40.2,65
13581842,37,194,91,4,84,38.7,13
11763584,23,185,89,27,109,40.7,170
19456977,49,170,73,11,86,40.1,41
19197985,63,167,64,22,105,40.7,145
12399486,23,186,88,3,79,38.6,5
11862262,36,177,80,8,95,39.7,39
17353917,21,177,82,25,108,40.9,147
13164897,56,148,52,17,99,40,102
14710937,23,180,78,6,83,39.5,13
19898430,59,190,90,27,100,40.6,181
16788938,53,173,74,28,104,40.8,173
16084237,46,173,81,13,88,40.2,53
16973642,40,158,59,10,89,40,45
15655031,44,196,94,15,90,40.3,63
10326111,35,172,75,22,98,40.9,108
14216393,59,191,97,9,86,39.7,43
11523412,77,182,85,6,80,39.2,27
14384309,74,163,62,23,102,40.8,149
16188932,42,173,74,16,97,40.3,81
13368313,34,164,67,3,82,38.8,11
14738767,51,165,63,17,95,40.2,90
10480604,41,148,53,29,111,40.9,203
10268820,38,153,52,19,100,40.4,110
18863986,28,163,65,8,87,39.2,32
11710876,51,175,77,18,96,40.5,98
11297159,24,171,77,5,86,39.1,13
14077818,75,191,93,24,103,40.6,192
11343523,29,169,71,1,84,38,4
12169913,55,145,55,15,101,40.1,92
17046325,25,161,59,30,103,40.8,173
10255842,70,167,64,22,97,40.4,129
12104021,30,170,64,6,86,39,24
18296389,55,195,106,10,91,40,55
14944352,20,179,79,28,107,40.9,158
14518807,25,162,69,28,101,41.2,152
16125203,39,160,56,16,94,40.4,81
19471756,39,189,88,9,83,39.8,28
10018305,29,167,71,2,77,37.9,3
15985721,26,159,55,15,96,40.1,76
14795009,37,170,65,2,79,38.3,7
12247180,30,163,64,25,98,40.6,131
19557425,21,165,60,28,105,40.4,165
17738955,48,187,86,27,106,41.1,189
16019756,37,181,76,5,79,39.6,11
14744836,22,154,53,22,106,40.5,135
11337442,45,174,83,27,94,40.9,134
18200416,70,164,67,5,81,39.1,21
15237857,65,169,65,30,105,40.8,198
10969295,25,182,77,20,102,40.2,102
10960666,56,183,80,20,102,40.8,118
11420803,39,191,80,15,93,40.1,70
16646851,66,160,55,10,81,39.9,42
16379587,33,167,67,17,99,40,91
12996848,62,176,84,20,99,40.3,131
19032889,35,179,86,25,109,40.9,170
10157722,52,197,99,3,80,38.6,11
12664945,78,175,78,4,84,38.7,20
13682713,72,177,80,7,82,39.2,31
14684977,27,171,73,17,102,40.2,87
19266216,44,167,67,21,97,40.3,112
18993978,30,169,61,3,86,38.9,12
15207250,64,167,67,14,87,40.3,65
13508375,30,169,64,18,97,39.9,93
13703414,53,165,63,12,93,40,62
11639615,54,177,78,26,109,41.2,196
19444111,51,151,58,5,83,38.9,21
19445064,23,159,59,8,91,39.9,36
13276331,45,190,94,10,84,39.7,37
11932748,64,161,61,7,89,39.4,35
16915143,61,174,73,25,117,40.6,193
17570524,54,145,46,5,82,39,21
13862603,20,166,58,8,88,39.9,33
16305906,52,159,65,7,93,39.1,36
19397568,36,173,68,27,108,40.8,172
10094392,45,179,78,24,114,40.6,189
12834092,52,185,79,26,106,41,183
18418052,67,160,61,5,79,38.9,20
18289280,33,179,82,10,91,39.7,43
16557049,35,203,109,12,94,40.1,61
13910842,37,195,97,18,97,40.4,96
16690747,78,166,65,12,94,39.9,68
13346709,25,167,60,4,92,39,18
18752867,58,159,52,16,96,40.5,91
11520996,23,184,82,17,87,40.4,48
17179219,63,199,105,2,74,38.5,7
17862455,56,185,85,19,95,40.4,108
10006606,50,183,89,23,96,40.4,130
12223834,32,160,54,2,87,38.3,8
11111946,28,155,54,11,87,40.2,46
14242881,20,156,53,28,102,41,158
18359791,20,189,89,6,82,39.4,12
12587772,73,157,62,11,98,40.2,66
11363860,37,189,88,5,88,38.9,19
18857409,59,157,57,26,101,40.6,161
12021778,54,161,64,21,95,40.7,112
18151353,27,156,62,19,103,40.3,109
13749310,51,172,72,14,102,40.5,87
12326609,28,183,87,15,100,40.3,77
18006110,70,162,63,27,98,41,161
14254234,20,192,87,3,89,38.7,9
15742444,71,164,64,14,94,40.4,78
17401315,24,178,82,12,94,40.1,47
10295055,36,171,64,9,90,39.8,41
11869589,33,175,70,21,104,40.6,123
18677018,30,159,53,10,95,39.7,51
15847336,23,166,68,4,77,39,11
15045105,38,162,62,20,94,40.3,100
18065143,29,189,94,6,95,39.3,28
10100197,36,176,74,23,108,40.8,145
19524333,74,177,81,28,112,40.9,253
13795687,66,172,71,25,99,41,147
17243449,37,149,51,6,93,39.3,30
17533629,66,154,56,23,106,40.8,158
19109528,51,185,94,24,96,40.7,139
17269604,40,172,69,5,89,39,22
14134038,26,158,55,19,98,40.1,101
14439797,29,182,76,5,86,39.1,19
13645215,25,161,60,2,78,38.4,6
14798243,28,163,62,19,93,40.4,89
12303119,51,178,88,12,92,40.2,61
11074101,31,191,93,14,94,40.1,63
15698304,36,181,76,4,77,39.1,12
15825766,65,192,91,23,108,40.7,189
14105244,74,175,75,13,87,40.1,61
15113959,36,156,57,13,98,40.3,71
10781141,21,160,56,9,86,39.9,35
12476950,42,172,69,30,108,41,194
17692486,41,184,91,23,113,40.4,180
11985090,29,157,53,2,84,38.3,8
11187151,24,177,79,28,104,40.7,151
14868833,41,158,59,20,98,40.6,110
17153443,44,183,88,8,88,39.5,33
12445828,66,197,101,7,81,39.3,31
17355831,74,162,63,3,84,39.2,14
13858367,54,201,109,27,106,40.9,210
16928647,20,179,78,4,85,38.6,9
12142650,56,200,101,28,112,40.9,241
13275894,64,158,57,4,83,38.7,17
15656843,31,147,48,17,91,40.5,81
15865582,29,178,68,5,77,39.2,15
17590240,28,154,54,14,93,40.2,67
14467823,29,182,84,19,101,40.4,100
18763362,56,170,76,7,87,39.3,31
17807487,78,193,94,17,97,40.3,123
15108943,35,153,57,29,114,40.8,207
17822636,60,170,71,3,82,38.1,12
19185953,23,171,67,25,112,40.5,165
17542228,25,191,85,25,105,40.7,143
17019655,54,170,70,6,84,39.2,25
18821785,32,168,64,18,96,40.5,91
18259750,52,172,82,29,111,40.9,228
15005748,42,157,55,14,91,40.6,68
19060454,38,179,86,15,108,40.3,102
12811939,53,155,55,24,103,40.6,152
18332610,43,161,63,19,101,40.3,110
10589945,25,184,82,20,93,40.8,88
18457526,64,188,93,18,102,40.2,132
15571396,46,163,60,11,93,39.9,56
17801835,21,176,68,21,105,39.9,121
10467074,65,199,99,26,107,40.8,214
16649661,23,173,74,24,93,40.6,85
10890442,37,176,83,3,88,38.6,11
15737805,31,145,52,9,84,39.8,35
18381946,38,144,48,17,98,40.1,95
12668017,58,175,80,14,93,40.1,75
13869124,53,177,80,15,98,40,88
